#year,doy,tair,rain,tsoil,tam,tpm,tmin,tmax,tday,vpd_am,vpd_pm,co2,ndep,nfix,wind,pres,wind_am,wind_pm,par_am,par_pm
2020,303,16.5974305555556,10.6,16.5974305555556,16.5836111111111,19.8616666666667,13.04,22.02,17.8059064327485,0.296614958385386,0.813175495237384,400,0,0,0.0179722222222222,101,0.00301388888888889,0.068875,3.33597242888403,3.48765820568928
2020,304,17.3180208333333,0.2,17.3180208333333,17.7859722222222,22.4448611111111,9.93,24.44,18.6071179039301,0.555925211484718,1.14071438839447,400,0,0,0.0647847222222222,101,0.000430555555555556,0.236638888888889,5.05009628008753,3.70818905908096
2020,305,18.0593055555556,14.4,18.0593055555556,21.8108333333333,19.28125,13.14,25.73,18.1520437956204,0.759615457158174,0.662970702641451,400,0,0,0.199913194444444,101,0.143819444444444,0.65325,5.32027811816192,2.4671658643326
2020,306,16.5009027777778,0.8,16.5009027777778,17.8173611111111,19.3561111111111,12.24,20.78,17.0060082304527,0.425300300556721,0.687053648655963,400,0,0,0.334927083333333,101,0.446611111111111,0.745555555555556,3.21244857768052,1.86296717724289
2020,307,17.2587847222222,0,17.2587847222222,19.0109722222222,21.1895833333333,10.77,22.44,19.2637172774869,0.798665834859981,1.11549365920307,400,0,0,0.0565833333333333,101,0.127319444444444,0.0977222222222222,3.80365864332604,3.2105113785558
2020,308,17.3153472222222,0,17.3153472222222,18.4586111111111,23.8251388888889,9.69,25.16,20.0096111111111,0.759622710961641,1.55400722685943,400,0,0,0.0240972222222222,101,0.0104861111111111,0.0833055555555555,6.40098249452954,6.00919693654267
2020,309,20.2693402777778,0,20.2693402777778,19.5316666666667,29.2094444444444,9.53,31.32,22.3777292576419,0.904980382540956,2.72514246307834,400,0,0,0.0417673611111111,101,0.0713611111111111,0.0940833333333333,6.31710722100656,5.23540043763676
2020,310,15.7961111111111,22.4,15.7961111111111,16.1091666666667,14.07125,12.81,21.08,16.2920614035088,0.136957161280396,0.20263070717796,400,0,0,0.0895381944444444,101,0.1225,0.0675694444444444,0.703148140043764,1.32439102844639
2020,311,16.9058333333333,0,16.9058333333333,17.6240277777778,21.6534722222222,11.73,23.21,18.7723295454545,0.960615082286862,1.49786201594256,400,0,0,0.02715625,101,0.0849722222222222,0.00236111111111111,6.1510897155361,5.81215536105033
2020,312,15.9672916666667,0,15.9672916666667,17.6451388888889,19.3905555555556,10.07,22.99,17.5179213483146,0.697309878648544,0.997441986379931,400,0,0,0.0475381944444444,101,0.00193055555555556,0.186402777777778,5.21829978118162,2.66758949671772
2020,313,17.1914583333333,0,17.1914583333333,18.0893055555556,20.4434722222222,13.72,22.18,18.5788068181818,0.998945718293823,1.24313873273304,400,0,0,0.00360763888888889,101,0.00215277777777778,0.00890277777777778,5.34500218818381,4.28705579868709
2020,314,17.2560416666667,0,17.2560416666667,18.4138888888889,21.9697222222222,11.59,23.67,19.3182122905028,0.766037290928722,1.36623229103013,400,0,0,0.0019375,101,0.00181944444444444,0.00454166666666667,6.08343544857768,4.57085776805252
2020,315,17.3728472222222,0,17.3728472222222,18.3744444444444,24.5730555555556,8.58,26.62,19.9903867403315,0.816863083603447,1.73903019192026,400,0,0,0.0229375,101,0.00143055555555556,0.0799166666666667,6.92515536105033,6.25062144420131
2020,316,20.3554861111111,0,20.3554861111111,20.6331944444444,28.6876388888889,11.02,30.86,21.8396803652968,0.900833486686749,2.26714518058864,400,0,0,0.157006944444444,101,0.0893888888888889,0.519611111111111,6.92245076586433,6.2093238512035
